epoch,lr-AdamW,remote_inlier@1,remote_inlier@10,remote_inlier@3,remote_inlier@5,remote_mean_error,remote_mean_matches,remote_median_error,remote_mixed_inlier@5,remote_mixed_median_error,remote_mixed_num_pairs,remote_num_matches,remote_num_pairs,remote_pair_inlier@1,remote_pair_inlier@10,remote_pair_inlier@3,remote_pair_inlier@5,step,train/forward_time_epoch,train/forward_time_step,train/loss_c_epoch,train/loss_c_step,train/loss_epoch,train/loss_f_epoch,train/loss_f_step,train/loss_rf_epoch,train/loss_rf_step,train/loss_step,train/num_matches_epoch,train/num_matches_step
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,49,,0.0991252139210701,,3.434696674346924,,,2.510331630706787,,0.647167444229126,6.0901288986206055,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,99,,0.1819259524345398,,3.401514768600464,,,2.127955436706543,,0.5438410639762878,5.647719860076904,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,149,,0.10608640313148499,,3.3716814517974854,,,2.093635082244873,,0.5025750398635864,5.549164295196533,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,199,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,199,,0.09032499045133591,,3.3741018772125244,,,2.087277412414551,,0.5068386793136597,5.55076265335083,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,249,,0.09047731012105942,,3.279787063598633,,,2.0851693153381348,,0.5063599944114685,5.454282760620117,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,299,,0.0908462405204773,,3.2117905616760254,,,2.0868263244628906,,0.5207170248031616,5.401968955993652,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,349,,0.12336217612028122,,3.148996114730835,,,2.081843376159668,,0.5006483793258667,5.31511926651001,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,399,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,399,,0.09093023836612701,,3.3770272731781006,,,2.0820810794830322,,0.5116285681724548,5.554320812225342,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,449,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,449,,0.0904998704791069,,3.3563284873962402,,,2.080819845199585,,0.5123858451843262,5.533370494842529,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,499,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,499,,0.09073254466056824,,3.1815059185028076,,,2.0837388038635254,,0.5363678932189941,5.384864807128906,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,549,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,549,,0.08975420892238617,,3.18705415725708,,,2.0810546875,,0.5142293572425842,5.3661274909973145,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,599,,0.09061580896377563,,3.2607007026672363,,,2.0824296474456787,,0.5097758173942566,5.43641996383667,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,649,,0.09087666869163513,,3.314781427383423,,,2.0830347537994385,,0.5213111639022827,5.502520561218262,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,699,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,699,,0.09029942005872726,,3.1690022945404053,,,2.0812699794769287,,0.5005159378051758,5.334534168243408,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,749,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,749,,0.09666445106267929,,3.1840734481811523,,,2.0795645713806152,,0.521964430809021,5.369689464569092,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,799,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,799,,0.09038335829973221,,3.4253382682800293,,,2.0800740718841553,,0.5195609927177429,5.6089582443237305,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,849,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,849,,0.12438425421714783,,3.3620879650115967,,,2.0800621509552,,0.5025314092636108,5.528669357299805,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,899,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,899,,0.08957142382860184,,3.396683931350708,,,2.0806803703308105,,0.5080452561378479,5.569273471832275,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,949,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,949,,0.09094681590795517,,3.287196159362793,,,2.0804765224456787,,0.5098608732223511,5.461438179016113,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,999,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,999,,0.09038310497999191,,3.1806840896606445,,,2.079237461090088,,0.5171001553535461,5.361174583435059,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1049,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,1049,,0.0904468446969986,,3.0514402389526367,,,2.0819478034973145,,0.4970378577709198,5.214036464691162,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1099,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,1099,,0.14152061939239502,,3.2126920223236084,,,2.0799946784973145,,0.5193008184432983,5.395988941192627,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1149,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,1149,,0.09035878628492355,,3.2908504009246826,,,2.079854965209961,,0.49142327904701233,5.446157455444336,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1199,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,1199,,0.09091891348361969,,3.031928777694702,,,2.0803728103637695,,0.508285641670227,5.204512596130371,,6144.0
0,,0.0,0.0034374105744063854,0.0,0.001432254328392446,127.74226379394531,1.9891737699508667,125.79896545410156,0.001432254328392446,125.79896545410156,1755.0,3491.0,1755.0,0.0,0.0024691359139978886,0.0,0.0011396011104807258,1248,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,1248,0.09666784107685089,,3.2542760372161865,,5.478107452392578,2.118842124938965,,0.5287558436393738,,,6144.0,
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1249,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,1249,,0.09299957752227783,,3.1360065937042236,,,2.080463409423828,,0.5071123838424683,5.30748987197876,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1299,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,1299,,0.09208320081233978,,2.81366229057312,,,2.082292318344116,,0.5226247906684875,5.0021209716796875,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1349,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,1349,,0.0904335305094719,,3.349668502807617,,,2.079394817352295,,0.5174235105514526,5.530608177185059,,6144.0
,3.7500000000000003e-05,,,,,,,,,,,,,,,,,1399,,,,,,,,,,,,
