epoch,lr-AdamW/physical_filters,lr-AdamW/physical_v2,lr-AdamW/temperature,step,train/grad_norm_keep,train/grad_norm_orientation,train/grad_norm_physical,train/grad_norm_recover,train/grad_norm_unary,train/loss_step
,1e-05,0.0001,0.0001,0,,,,,,
0,,,,49,0.0,0.0007197622326202691,0.6879356503486633,0.1678713858127594,1.1753379106521606,20.459787368774414
0,,,,99,0.0,0.0007197622326202691,0.6879356503486633,0.1678713858127594,1.1753379106521606,15.167414665222168
0,,,,149,0.0,0.0007197622326202691,0.6879356503486633,0.1678713858127594,1.1753379106521606,12.981535911560059
0,,,,199,0.0,0.0007197622326202691,0.6879356503486633,0.1678713858127594,1.1753379106521606,10.990713119506836
0,,,,249,0.003324940800666809,0.0009996214648708701,162.1392822265625,0.7668944597244263,1.2146657705307007,12.75389289855957
