epoch,lr-AdamW/physical_filters,lr-AdamW/physical_v2,lr-AdamW/temperature,model/trainable_parameters,step,train/base_positive_confidence,train/enhanced_positive_confidence,train/gabor_sanitized_grad_elements,train/grad_norm_keep,train/grad_norm_orientation,train/grad_norm_physical,train/grad_norm_recover,train/grad_norm_unary,train/loss_epoch,train/loss_keep,train/loss_orientation,train/loss_physical,train/loss_recover,train/loss_step,train/loss_unary,train/peak_allocated_gib,train/peak_reserved_gib,train/physical_temperature,train/recovery_weight,train/samples_per_second,val/base_positive_confidence,val/enhanced_all_entropy,val/enhanced_all_hard_negative_similarity,val/enhanced_all_margin,val/enhanced_all_normalized_entropy,val/enhanced_all_positive_similarity,val/enhanced_all_r0,val/enhanced_all_r1,val/enhanced_pitch_entropy,val/enhanced_pitch_hard_negative_similarity,val/enhanced_pitch_margin,val/enhanced_pitch_normalized_entropy,val/enhanced_pitch_positive_similarity,val/enhanced_pitch_r0,val/enhanced_pitch_r1,val/enhanced_positive_confidence,val/enhanced_r0,val/enhanced_roll_entropy,val/enhanced_roll_hard_negative_similarity,val/enhanced_roll_margin,val/enhanced_roll_normalized_entropy,val/enhanced_roll_positive_similarity,val/enhanced_roll_r0,val/enhanced_roll_r1,val/enhanced_scale_entropy,val/enhanced_scale_hard_negative_similarity,val/enhanced_scale_margin,val/enhanced_scale_normalized_entropy,val/enhanced_scale_positive_similarity,val/enhanced_scale_r0,val/enhanced_scale_r1,val/enhanced_translation_entropy,val/enhanced_translation_hard_negative_similarity,val/enhanced_translation_margin,val/enhanced_translation_normalized_entropy,val/enhanced_translation_positive_similarity,val/enhanced_translation_r0,val/enhanced_translation_r1,val/enhanced_yaw_entropy,val/enhanced_yaw_hard_negative_similarity,val/enhanced_yaw_margin,val/enhanced_yaw_normalized_entropy,val/enhanced_yaw_positive_similarity,val/enhanced_yaw_r0,val/enhanced_yaw_r1,val/loss_keep,val/loss_orientation,val/loss_physical,val/loss_recover,val/loss_total,val/loss_unary,val/odd_selection_fraction,val/recovery_weight,val/scale_weight_entropy
0,,,,,1349,,,9.0,0.1671915203332901,0.00026284990599378943,72.7025146484375,9.184713363647461,1.1895822286605835,,,,,,23.249120712280273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1399,,,0.0,0.1671915203332901,0.00026284990599378943,72.7025146484375,9.184713363647461,1.1895822286605835,,,,,,18.012134552001953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1449,,,0.0,0.16155049204826355,0.002274382160976529,96.0025863647461,12.323186874389648,0.9343365430831909,,,,,,20.50530433654785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1499,,,0.0,0.16155049204826355,0.002274382160976529,96.0025863647461,12.323186874389648,0.9343365430831909,,,,,,13.170563697814941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1549,,,0.0,0.16155049204826355,0.002274382160976529,96.0025863647461,12.323186874389648,0.9343365430831909,,,,,,21.93163299560547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1599,,,0.0,0.16155049204826355,0.002274382160976529,96.0025863647461,12.323186874389648,0.9343365430831909,,,,,,12.407506942749023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1649,,,0.0,0.07384549826383591,0.0010860724141821265,23.157508850097656,8.82995319366455,0.9524120092391968,,,,,,20.89988136291504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1699,,,0.0,0.07384549826383591,0.0010860724141821265,23.157508850097656,8.82995319366455,0.9524120092391968,,,,,,25.886524200439453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1749,,,0.0,0.07384549826383591,0.0010860724141821265,23.157508850097656,8.82995319366455,0.9524120092391968,,,,,,23.59374237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1799,,,0.0,0.07384549826383591,0.0010860724141821265,23.157508850097656,8.82995319366455,0.9524120092391968,,,,,,14.130687713623047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1849,,,0.0,0.06868775188922882,0.0011233908589929342,52.43082809448242,15.561755180358887,0.6732127666473389,,,,,,10.769765853881836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1899,,,0.0,0.06868775188922882,0.0011233908589929342,52.43082809448242,15.561755180358887,0.6732127666473389,,,,,,25.275646209716797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1949,,,0.0,0.06868775188922882,0.0011233908589929342,52.43082809448242,15.561755180358887,0.6732127666473389,,,,,,18.34843635559082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1999,,,0.0,0.06868775188922882,0.0011233908589929342,52.43082809448242,15.561755180358887,0.6732127666473389,,,,,,24.449203491210938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2049,,,0.0,0.41402509808540344,0.001967033836990595,52.23219299316406,9.98583698272705,0.6957996487617493,,,,,,22.214263916015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2099,,,9.0,0.41402509808540344,0.001967033836990595,52.23219299316406,9.98583698272705,0.6957996487617493,,,,,,23.016616821289062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2149,,,0.0,0.41402509808540344,0.001967033836990595,52.23219299316406,9.98583698272705,0.6957996487617493,,,,,,19.731250762939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2199,,,0.0,0.41402509808540344,0.001967033836990595,52.23219299316406,9.98583698272705,0.6957996487617493,,,,,,17.712976455688477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2249,,,0.0,0.18843860924243927,0.0013493518345057964,31.202600479125977,17.376564025878906,1.0700880289077759,,,,,,18.343700408935547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2299,,,0.0,0.18843860924243927,0.0013493518345057964,31.202600479125977,17.376564025878906,1.0700880289077759,,,,,,20.789918899536133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2349,,,0.0,0.18843860924243927,0.0013493518345057964,31.202600479125977,17.376564025878906,1.0700880289077759,,,,,,20.885887145996094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2399,,,0.0,0.18843860924243927,0.0013493518345057964,31.202600479125977,17.376564025878906,1.0700880289077759,,,,,,13.813126564025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
